naam	jaar	gewasgroep	lblhfdtlt	area_m2	area_prop
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Boomkweek - andere	1095107.47791425	0.000213326289683157
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Boomkweek - fruitplanten	917267.066711785	0.000178683082653099
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Boomkweek - sierplanten	5508213.67587831	0.00107299676968251
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Broccoli - industrie	382060.449172969	7.44251497688449e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Brocolli - vers	1250610.02741309	0.000243618094451069
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Butternutpompoenen - vers	70046.5928393215	1.36450348999711e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Chinese kool - vers	27701.2308240379	5.396183398002e-06
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Chrysanten	1113413.93639749	0.000216892376979818
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Courgettes - industrie	2530293.79567254	0.000492899736441579
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Courgettes - vers	2514172.94576003	0.000489759404403188
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Engelwortel - industriële verwerking	8196.30134589452	1.596634659618e-06
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Erwten (andere dan droog geoogst) - industrie	8276988.42839984	0.00161235245561826
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Erwten (andere dan droog geoogst) - vers	264391.854314961	5.15033770118013e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Geneeskrachtige en aromatische planten en kruiden	158798.866115307	3.09339252972606e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Groene kamerplanten (ficus, ...)	3065.35486953729	5.97129317504115e-07
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Groene selder - industrie	638322.753955267	0.000124344895334807
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Groene selder - vers	574771.810983923	0.00011196520919134
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Ijsbergsla - industrie	135405.426186289	2.63768970204671e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Ijsbergsla - vers	89798.1497574013	1.74926265179416e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Kerstbomen	430663.020955606	8.38929020365918e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Kervel - industriële verwerking	94808.0882091372	1.84685595683535e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Kervel - vers	25048.0991381392	4.8793549131198e-06
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Knolselder - industrie	4841130.11569409	0.000943049286286839
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Knolselder - vers	1605029.4601875	0.000312658790556419
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Komkommers - vers	197062.412665731	3.8387641558305e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Koolraap - industrie	40278.6162765122	7.84625065313707e-06
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Koolrabi - industrie	1077008.70878864	0.000209800660150655
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Koolrabi - vers	26102.8375209987	5.08481732693728e-06
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Kropsla - industrie	72622.130071014	1.41467480310185e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Kropsla - vers	1199824.71181071	0.000233725144976851
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Paprika - vers	3911.42064238858	7.61942430180541e-07
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Pastinaak - industrie	476149.412202406	9.27536241770685e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Pastinaak - vers	85367.2080113673	1.66294816837159e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Perk- en balkonplanten	273504.177695102	5.32784522224837e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Peterselie - industriële verwerking	307571.167174524	5.99146816455189e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Peterselie - vers	433182.002591663	8.43835981710238e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Pompoenen - industrie	314532.75146731	6.12707941526903e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Pompoenen - vers	681477.985711306	0.000132751508983786
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Prei - industrie	6856439.24193396	0.00133563031338765
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Prei - vers	8923462.55653083	0.00173828523382649
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Raap - industrie	277617.988751059	5.40798201856506e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Raap - vers	168578.611930596	3.28390140039814e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Rabarber - industrie	258937.915796828	5.04409530107805e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Rabarber - vers	186356.908533984	3.63022156784973e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Radijs - vers	11052.9715306643	2.15311232382509e-06
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Raketsla - Rucola - industrie	19813.2586835268	3.85961108542474e-06
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Raketsla - Rucola - vers	4856.92323643064	9.46125776875382e-07
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Rammenas - vers	1627.07857192261	3.169539444953e-07
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Rode biet - industrie	11904.4295910559	2.31897585092848e-06
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Rode biet - vers	138491.592109936	2.69780803190161e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Rode kool - industrie	526875.210451698	0.000102634979706069
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Rode kool - vers	542601.104779925	0.00010569837462999
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Rozelaars	404245.213677481	7.87467287870576e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Savooikool - industrie	757469.225001968	0.000147554557500245
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Savooikool - vers	623917.15751776	0.000121538693659937
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Schorseneer - industrie	1345689.79566412	0.00026213957713107
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Schorseneer - vers	103296.406118974	2.01220788820975e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Sierbomen en -struiken	1058704.47833367	0.000206235006872585
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Sjalotten - industrie	17808.2551412918	3.4690375799993e-06
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Snijbloemen - rozen	10640.8614295307	2.07283351960833e-06
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Snijbloemen andere dan rozen < 5 jaar	134299.172491414	2.61613994543055e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Snijbloemen andere dan rozen >= 5 jaar	76912.4741624162	1.49825045251903e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Snijbonen - industrie	1013757.83494087	0.000197479427295172
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Snijbonen - vers	57870.312637118	1.12731027106066e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Snijplanten < 5 jaar	15563.2106961808	3.03170424851527e-06
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Snijplanten >= 5 jaar	11688.8791457243	2.27698675153003e-06
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Spinazie - industrie	10148187.7794365	0.00197686098365284
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Spinazie - vers	118324.325574436	2.3049508713183e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Spruitkolen - vers	1882955.84832571	0.000366798686760478
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Spruitkool - industrie	12380212.9714134	0.00241165817231842
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Stamslabonen - industrie	7837371.09338365	0.00152671525849309
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Stamslabonen - vers	440974.384746799	8.59015496109266e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Tomaten - vers	253018.312624006	4.92878178101519e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Tuin- en veldbonen (Vicia faba) - industrie	16504798.9867915	0.00321512509121434
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Tuin- en veldbonen (Vicia faba) - vers	447207.285529149	8.71157150007881e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Vaste planten	230199.873415031	4.4842799333899e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Veldsla - vers	263133.63175426	5.12582760003634e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Winterharde sierplanten	220419.902467348	4.29376667715209e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Witloof (voor het loof) - industrie	221093.176745585	4.30688202031357e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Witloof (voor het loof) - vers	3087921.86132108	0.000601525354170503
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Witloofwortel	5297981.88512937	0.00103204374105436
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Witte kool - industrie	1129058.41548841	0.000219939912263613
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Witte kool - vers	1134546.42666848	0.000221008973599049
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Wortel (niet-vroege) (consumptie) - industrie	12898976.6478648	0.00251271302999371
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Wortel (niet-vroege) (consumptie) - vers	576301.725973781	0.000112263235727455
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Wortel (vroege) (consumptie) - industrie	1165505.62256746	0.000227039806668768
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Wortel (vroege) (consumptie) - vers	276073.741308672	5.37790016962503e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Wortelpeterselie - industriële verwerking	98658.4733363074	1.92186123162307e-05
Zandleemstreek	16801	Groenten, kruiden en sierplanten	Wortelpeterselie - vers verbruik	6618.13676045998	1.28920913079108e-06
Zandleemstreek	16801	Houtachtige gewassen	Andere bebossing	507708.368377338	9.89012901941922e-05
Zandleemstreek	16801	Houtachtige gewassen	Bebossing (korte omlooptijd)	165663.527981899	3.22711573730736e-05
Zandleemstreek	16801	Houtachtige gewassen	Bebossing loofbomen-ecologisch	680938.107858286	0.00013264634109699
Zandleemstreek	16801	Houtachtige gewassen	Bebossing loofbomen-economisch	242048.054144023	4.71508179397307e-05
Zandleemstreek	16801	Houtachtige gewassen	Bebossing populieren	167773.201624199	3.26821205521502e-05
Zandleemstreek	16801	Houtachtige gewassen	Bomen in groep	78151.0422908524	1.52237768648353e-05
Zandleemstreek	16801	Houtachtige gewassen	Boomkweek - bosplanten	369194.649101668	7.19188995163643e-05
Zandleemstreek	16801	Houtachtige gewassen	Heide in natuurbeheer	22964.4848591116	4.47346808261219e-06
Zandleemstreek	16801	Houtachtige gewassen	Houtkanten en houtwallen <= 10 m breed	357342.217640159	6.96100528703499e-05
Zandleemstreek	16801	Houtachtige gewassen	Wijmenaanplantingen	13913.7112499587	2.7103827309532e-06
Zandleemstreek	16801	Landbouwinfrastructuur	Andere gebouwen	4843451.88287737	0.00094350156516239
Zandleemstreek	16801	Landbouwinfrastructuur	Stallen en gebouwen	50131910.7576512	0.00976566659651127
Zandleemstreek	16801	Maïs	Korrelmaïs	193103952.043593	0.0376165357678616
Zandleemstreek	16801	Maïs	Silomaïs	297616391.043426	0.0579754971366903
Zandleemstreek	16801	Overige gewassen	Aardbeiplanten	227303.200886377	4.42785292367377e-05
Zandleemstreek	16801	Overige gewassen	Andere bedekking	121761.111566823	2.37189925939682e-05
Zandleemstreek	16801	Overige gewassen	Andere niet-vlinderbloemige groenbedekker	115488.583573908	2.24971078469013e-05
Zandleemstreek	16801	Overige gewassen	Andere vlinderbloemige groenbedekker	9609.64590894459	1.87195334546387e-06
Zandleemstreek	16801	Overige gewassen	Begraasde niet-landbouwgrond met overeenkomst	2238970.238647	0.000436150079653623
Zandleemstreek	16801	Overige gewassen	Bladrammenas	111172.730588898	2.16563822353261e-05
Zandleemstreek	16801	Overige gewassen	Bloemenmengsel	130709.702581294	2.54621728365549e-05
Zandleemstreek	16801	Overige gewassen	Bloemenmengsel voor EAG Braak	204111.899771697	3.97608774815491e-05
Zandleemstreek	16801	Overige gewassen	Braakliggend land met minimale activiteit met EAG	1205832.52254921	0.00023489546295916
Zandleemstreek	16801	Overige gewassen	Braakliggend land met minimale activiteit zonder EAG	914265.559099727	0.000178098390743629
Zandleemstreek	16801	Overige gewassen	Braakliggend land zonder minimale activiteit	941978.350515836	0.000183496826138136
Zandleemstreek	16801	Overige gewassen	Champignons (loods)	26698.2987390385	5.20081282039932e-06
Zandleemstreek	16801	Overige gewassen	Cichorei (inuline)	2027866.46995822	0.000395027190237982
Zandleemstreek	16801	Overige gewassen	Cichorei (koffiesurrogaat)	101288.199595094	1.97308814377399e-05
Zandleemstreek	16801	Overige gewassen	Gele mosterd	225546.250434424	4.39362763267438e-05
Zandleemstreek	16801	Overige gewassen	Hop	1516091.98823211	0.000295333823565802
Zandleemstreek	16801	Overige gewassen	Jongplanten voor de sierteelt	40726.5276031347	7.93350351492688e-06
Zandleemstreek	16801	Overige gewassen	Lupinen	3531.95315376902	6.88022387595521e-07
Zandleemstreek	16801	Overige gewassen	Miscanthus	236654.772447195	4.61002098516628e-05
Zandleemstreek	16801	Overige gewassen	Niet nader omschreven gewas - kleine landbouwer	9211966.11541085	0.00179448555664181
Zandleemstreek	16801	Overige gewassen	Niet-eetbare tuinbouwgewassen	19230.7455292581	3.7461378671353e-06
Zandleemstreek	16801	Overige gewassen	Onverharde landingsbaan of veiligheidszones op vliegvelden	568253.241470563	0.000110695395701457
Zandleemstreek	16801	Overige gewassen	Phacelia	61446.1121077027	1.19696663348124e-05
Zandleemstreek	16801	Overige gewassen	Plantgoed van niet-vlinderbloemige groenten	370897.903149805	7.225069239862e-05
Zandleemstreek	16801	Overige gewassen	Sareptamosterd	13818.4892713102	2.69183354577179e-06
Zandleemstreek	16801	Overige gewassen	Soedangras	74136.2977924833	1.44417070085558e-05
Zandleemstreek	16801	Overige gewassen	Tabak	423926.689376433	8.25806686249476e-05
Zandleemstreek	16801	Overige gewassen	Tagetes (Afrikaantje)	317312.768093113	6.18123397488995e-05
Zandleemstreek	16801	Overige gewassen	Tuin met hoogstam	272250.588272286	5.30342537435686e-05
Zandleemstreek	16801	Suikerbieten	Suikerbieten	83211095.125323	0.0162094721673952
Zandleemstreek	16801	Vlas en hennep	Andere hennep dan vezelhennep	119820.511215766	2.33409647921334e-05
Zandleemstreek	16801	Vlas en hennep	Vezelhennep (bestemd voor vezelproductie)	148564.870052472	2.89403489106993e-05
Zandleemstreek	16801	Vlas en hennep	Vezelvlas (bestemd voor vezelproductie)	11623253.9479701	0.00226420300178037
Zandleemstreek	16801	Voedergewassen	Andere voedergewassen	233524.545363407	4.54904434651506e-05
Zandleemstreek	16801	Voedergewassen	Eenjarige klaver	125615.008239539	2.44697293888431e-05
Zandleemstreek	16801	Voedergewassen	Eenjarige luzerne	219413.724238556	4.27416638470253e-05
Zandleemstreek	16801	Voedergewassen	Grasklaver	16609708.4888773	0.00323556140023774
Zandleemstreek	16801	Voedergewassen	Grasluzerne	210973.145245925	4.1097444046148e-05
Zandleemstreek	16801	Voedergewassen	Meerjarige klaver	452540.579401932	8.81546374961744e-05
Zandleemstreek	16801	Voedergewassen	Meerjarige luzerne	2107944.30754747	0.000410626305688551
Zandleemstreek	16801	Voedergewassen	Mengsel van gras en vlinderbloemigen (andere dan grasklaver)	244417.447484823	4.76123743626267e-05
Zandleemstreek	16801	Voedergewassen	Mengsel van vlinderbloemigen	154321.15817186	3.00616704354094e-05
Zandleemstreek	16801	Voedergewassen	Rode klaver	424874.952751773	8.27653897702081e-05
Zandleemstreek	16801	Voedergewassen	Voederbieten	11159963.8787828	0.00217395437002505
Zandleemstreek	16801	Voedergewassen	Voederkool (bladkool)	5606.26440794393	1.09209699435827e-06
Zandleemstreek	16801	Voedergewassen	Voederrapen	9730.05353202747	1.89540867930084e-06
Zandleemstreek	16801	Voedergewassen	Voederwortelen	1237.6213453862	2.41087906866242e-07
Zandleemstreek	16801	Voedergewassen	Wikke	25872.6188247913	5.03997086093455e-06
Zandleemstreek	16801	Water	Poelen <= 0,1 ha	424338.071229809	8.26608055669314e-05
Zandleemstreek	16801	NA	Flageolets (voor de boon) - industrie	94270.8282288644	1.83639016416219e-05
Zandleemstreek	16801	NA	Winterhaver	1502851.19239819	0.000292754524360319
Zandleemstreek	16801	NA	Zomerhaver	2017657.22875714	0.000393038436083865
Zandleemstreek	17167	Aardappelen	Aardappelen (niet-vroege)	199551680.34316	0.0388725494311519
Zandleemstreek	17167	Aardappelen	Aardappelen (pootgoed)	5586701.38831038	0.00108828612969194
Zandleemstreek	17167	Aardappelen	Aardappelen (primeur, rooi voor 20/6)	688343.576718275	0.000134088922055595
Zandleemstreek	17167	Aardappelen	Aardappelen (vroege, rooi na 19/6)	30646590.6888636	0.00596993775948409
Zandleemstreek	17167	Fruit en Noten	Aardbeien	3059121.46355351	0.000595915053701314
Zandleemstreek	17167	Fruit en Noten	Andere bessen	90922.4738724066	1.77116441912682e-05
Zandleemstreek	17167	Fruit en Noten	Andere eenjarige fruitteelten	545.924257031176	1.06345722725139e-07
Zandleemstreek	17167	Fruit en Noten	Andere meerjarige fruitteelten	642177.452986504	0.000125095788428648
Zandleemstreek	17167	Fruit en Noten	Blauwe bessen	62105.912601361	1.20981950811519e-05
Zandleemstreek	17167	Fruit en Noten	Braambessen	9997.00112996442	1.94740991366021e-06
Zandleemstreek	17167	Fruit en Noten	Druiven	124136.354945936	2.41816886008713e-05
Zandleemstreek	17167	Fruit en Noten	Frambozen	660628.38345538	0.000128690018782753
Zandleemstreek	17167	Fruit en Noten	Hazelnoten	53282.2191581284	1.037934481165e-05
Zandleemstreek	17167	Fruit en Noten	Kiwibes	54005.0871503877	1.05201590694552e-05
Zandleemstreek	17167	Fruit en Noten	Meerjarige fruitteelten (appel)	27916357.9396858	0.00543809003302819
Zandleemstreek	17167	Fruit en Noten	Meerjarige fruitteelten (peer)	43060682.7689002	0.00838819556214577
Zandleemstreek	17167	Fruit en Noten	Meerjarige fruitteelten (perzik)	6439.94004486011	1.25449651587492e-06
Zandleemstreek	17167	Fruit en Noten	Meerjarige fruitteelten (pruim)	84005.2266160914	1.63641685126059e-05
Zandleemstreek	17167	Fruit en Noten	Meerjarige fruitteelten (zoete kers, hoogstam)	257316.409508	5.01250845437399e-05
Zandleemstreek	17167	Fruit en Noten	Meerjarige fruitteelten (zoete kers, laagstam)	1680361.62034258	0.000327333450846667
Zandleemstreek	17167	Fruit en Noten	Meerjarige fruitteelten (zure kers)	969257.917249901	0.00018881086962054
Zandleemstreek	17167	Fruit en Noten	Meerjarige fruitteelten hoogstam (appel)	134579.328451968	2.62159736698988e-05
Zandleemstreek	17167	Fruit en Noten	Meerjarige fruitteelten hoogstam (peer)	8031.99724033542	1.56462831692971e-06
Zandleemstreek	17167	Fruit en Noten	Rode bessen	98878.0096781815	1.92613778659207e-05
Zandleemstreek	17167	Fruit en Noten	Stekelbessen	35675.691033759	6.94960353536224e-06
Zandleemstreek	17167	Fruit en Noten	Walnoten	232639.229501901	4.5317984458394e-05
Zandleemstreek	17167	Fruit en Noten	Wijnstokken	842542.303499677	0.000164126742928479
Zandleemstreek	17167	Fruit en Noten	Zwarte bessen	1120.29820798962	2.1823342901858e-07
Zandleemstreek	17167	Granen, zaden en peulvruchten	Andere granen (bv. Mengkoren)	357810.153626188	6.9701206523961e-05
Zandleemstreek	17167	Granen, zaden en peulvruchten	Andere oliehoudende zaden	4948.05142698894	9.63877494555521e-07
Zandleemstreek	17167	Granen, zaden en peulvruchten	Boekweit	16193.0582694801	3.15439818366562e-06
Zandleemstreek	17167	Granen, zaden en peulvruchten	Faunamengsel	1643839.18956027	0.000320218902908559
Zandleemstreek	17167	Granen, zaden en peulvruchten	Gierst	11115.6513738455	2.1653223202441e-06
Zandleemstreek	17167	Granen, zaden en peulvruchten	Japanse haver	187523.525362225	3.65294719473747e-05
Zandleemstreek	17167	Granen, zaden en peulvruchten	Quinoa	179875.943993114	3.50397276150378e-05
Zandleemstreek	17167	Granen, zaden en peulvruchten	Sojabonen	148761.462402474	2.89786449843284e-05
Zandleemstreek	17167	Granen, zaden en peulvruchten	Spelt	4844243.27856749	0.000943655728575249
Zandleemstreek	17167	Granen, zaden en peulvruchten	Triticale	3658147.25183623	0.000712604923340655
Zandleemstreek	17167	Granen, zaden en peulvruchten	Tuin- en veldbonen (niet voor menselijke consumptie)	983717.46117771	0.000191627580234648
Zandleemstreek	17167	Granen, zaden en peulvruchten	Voedererwten (niet voor menselijke consumptie)	931995.277483239	0.000181552129409614
Zandleemstreek	17167	Granen, zaden en peulvruchten	Wintergerst	72848126.1585565	0.0141907719353481
Zandleemstreek	17167	Granen, zaden en peulvruchten	Winterkoolzaad	2592181.15234841	0.000504955356957573
Zandleemstreek	17167	Granen, zaden en peulvruchten	Winterrogge	203467.906227895	3.96354279197026e-05
Zandleemstreek	17167	Granen, zaden en peulvruchten	Wintertarwe	272253868.454454	0.0530348927211168
Zandleemstreek	17167	Granen, zaden en peulvruchten	Zomergerst	1607974.00882941	0.000313232386892156
Zandleemstreek	17167	Granen, zaden en peulvruchten	Zomerkoolzaad	66198.2343547413	1.28953769408731e-05
Zandleemstreek	17167	Granen, zaden en peulvruchten	Zomertarwe	2359380.18672273	0.000459605866397825
Zandleemstreek	17167	Granen, zaden en peulvruchten	Zonnebloempitten	1457.06434298807	2.83835273147146e-07
Zandleemstreek	17167	Grasland	Graskruiden mengsel	731841.739248212	0.000142562338416718
Zandleemstreek	17167	Grasland	Grasland	690882048.690722	0.134583414896041
Zandleemstreek	17167	Grasland	Graszoden	1750343.82947917	0.000340965943839384
Zandleemstreek	17167	Grasland	Natuurlijk grasland met minimumactiviteit	8463490.46826977	0.00164868294279526
Zandleemstreek	17167	Grasland	Natuurlijk grasland zonder minimumactiviteit	791227.503523891	0.000154130650211153
Zandleemstreek	17167	Grasland	Weiland met niet-oogstbare bomen (> 100 bomen per ha)	1387590.36369411	0.000270301783027498
Zandleemstreek	17167	Grasland	Weiland met oogstbare hoogstam bomen (> 100 bomen/ha)	551183.79759533	0.000107370278119579
Zandleemstreek	17167	Groenten, kruiden en sierplanten	(Knol)venkel - industrie	108704.161577102	2.11755064503153e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	(Knol)venkel - vers	206281.563008974	4.01835265982839e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Ajuinen (niet vroege) - vers	2064417.05217606	0.000402147222059098
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Ajuinen (niet-vroege) - industrie	6975635.00123945	0.00135884957687678
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Ajuinen (vroege) - industrie	731200.572721033	0.000142437439556039
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Ajuinen (vroege) - vers	99775.1788719867	1.94361458948059e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Andere alternatieve slasoorten - industrie	157662.691803904	3.0712599212677e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Andere alternatieve slasoorten - vers	754436.125339624	0.000146963711478045
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Andere groenten - industrie	646892.088050186	0.000126014196553539
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Andere groenten - vers	1498382.23346256	0.000291883973800022
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Andere kolen - industrie	204427.067740984	3.98222720157576e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Andere kolen - vers	353038.077311075	6.87716088772288e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Andere kruiden -  industrie	367216.766064217	7.15336090692473e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Andere kruiden - vers	839492.557459814	0.000163532654201773
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Andere niet-houtachtige sierplanten	799294.361313874	0.000155702069342557
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Andijvie - industrie	197927.38405926	3.85561374747196e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Andijvie - vers	439406.48573361	8.55961238095081e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Asperge - industrie	13985.3971894996	2.72434710962207e-06
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Asperges - vers	382996.549012768	7.46075014645685e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Aubergines - vers	5660.86456771659	1.10273307322296e-06
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Basilicum - industrie	23160.2387660203	4.51160082802212e-06
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Bieslook - industrie	45381.5266865539	8.84029458609705e-06
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Bladselder - industrie	251497.125535971	4.89914914641547e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Bladselder - vers	63232.7423008874	1.23177008408628e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Bleekselder - industrie	458981.204969856	8.9409267551537e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Bleekselder - vers	78703.603084167	1.53314153809074e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Bloeiende kamerplanten (kalanchoë, ...)	60332.2470546758	1.17526860805797e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Bloemkool - industrie	20344252.8100698	0.00396304842755185
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Bloemkool - vers	2462095.20928643	0.000479614692106848
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Boerenkool - industrie	187782.422807193	3.65799050166919e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Boerenkool - vers	12553.5089245191	2.44541612159619e-06
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Boomkweek - andere	1199860.0970028	0.000233732037991365
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Boomkweek - fruitplanten	827262.657960587	0.000161150277005028
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Boomkweek - sierplanten	5846533.15503377	0.0011389012043351
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Broccoli - industrie	458027.061982059	8.92234010612437e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Broccoli - vers	1097830.6036745	0.000213856752972369
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Butternutpompoenen - industrie	62057.1517590052	1.208869649787e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Butternutpompoenen - vers	87374.5775597091	1.7020516085733e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Chinese kool - industrie	17474.1131746045	3.40394692230733e-06
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Chinese kool - vers	52887.9253585693	1.03025366124537e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Chrysanten	1165612.40637488	0.000227060608091365
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Courgettes - industrie	2848165.39307732	0.000554820935810221
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Courgettes - vers	2266306.61592715	0.00044147518979684
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Engelwortel - industrie	8196.30134589452	1.596634659618e-06
